Time,Well,RFUs,Well_Type,Energy_Solution,Plate_Reader_Protocol,Plate_Reader,Reaction_Temp_C,Gain,Date,GFP_uM,Calibration_Model,Maxi Growth Time,Total Culture Volume ,Cell Pellet Mass,S30A Volume Added,Freeze Speed,Pellet Mass : S30A Vol. Ratio,Total Resuspension Volume,Thaw time,Sonication Vessel Volume,Sonication Aliquot Volume,Pellet Mass : S30A Vol. Ratio at Sonication,Sonication Programme,Clarified S30 Extract Volume,S12 Extract Clarity,Midi OD600,Mini Growth Time,Midi Growth Time,Harvest OD600,Lysate_Inventory_Record
362.0,B4,330,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3501438040777711,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
364.0,B4,336,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3553308628448872,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
366.0,B4,347,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3647817081681874,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
368.0,B4,341,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3596361094079285,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
370.0,B4,351,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3681995988097679,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
372.0,B4,341,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3596361094079285,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
374.0,B4,332,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3518753446018516,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
376.0,B4,338,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3570548461917419,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
378.0,B4,334,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3536043632529071,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
380.0,B4,346,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3639256734069004,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
382.0,B4,341,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3596361094079285,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
384.0,B4,338,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3570548461917419,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
386.0,B4,352,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3690525111279898,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
388.0,B4,346,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3639256734069004,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
390.0,B4,346,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3639256734069004,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
392.0,B4,357,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3733077282532462,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
394.0,B4,330,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3501438040777711,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
396.0,B4,335,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3544679277554097,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
398.0,B4,343,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3613538144529996,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
400.0,B4,350,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3673460627064204,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
402.0,B4,349,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3664919024662036,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
404.0,B4,340,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3587763161074207,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
406.0,B4,345,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3630690131017692,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
408.0,B4,343,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3613538144529996,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
410.0,B4,345,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3630690131017692,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
412.0,B4,346,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3639256734069004,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
414.0,B4,351,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3681995988097679,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
416.0,B4,348,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3656371177373739,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
418.0,B4,348,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3656371177373739,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
420.0,B4,361,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3767007096990508,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
422.0,B4,349,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3664919024662036,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
424.0,B4,340,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3587763161074207,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
426.0,B4,365,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3800837668618417,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
428.0,B4,353,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3699048000128299,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
430.0,B4,352,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3690525111279898,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
432.0,B4,352,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3690525111279898,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
434.0,B4,352,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3690525111279898,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
436.0,B4,357,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3733077282532462,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
438.0,B4,365,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3800837668618417,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
440.0,B4,367,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3817715808719815,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
442.0,B4,350,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3673460627064204,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
444.0,B4,359,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3750054609185001,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
446.0,B4,364,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3792389317415734,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
448.0,B4,344,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3622117269010502,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
450.0,B4,349,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3664919024662036,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
452.0,B4,350,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3673460627064204,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
454.0,B4,346,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3639256734069004,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
456.0,B4,349,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3664919024662036,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
458.0,B4,362,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3775474035119217,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
460.0,B4,354,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3707564658160319,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
462.0,B4,359,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3750054609185001,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
464.0,B4,346,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3639256734069004,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
466.0,B4,357,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3733077282532462,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
468.0,B4,356,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3724579295844963,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
470.0,B4,357,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3733077282532462,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
472.0,B4,358,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3741569052473329,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
474.0,B4,365,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3800837668618417,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
476.0,B4,369,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3834569222532171,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
478.0,B4,358,Experiment,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3741569052473329,GFP_uM_Polynomial_Sarah_Oct_22,2.5,1.6,11.6,29.0,Fast Freeze (Liquid Nitrogen),2.5X,29.0,90.0,50 mL Glass Beaker,30 mL,2.5X,Batch Warwick (10s on 10s off 50% Amp. 12 cycles per 30 mL),22.0,Clear,9.0,8.0,8.0,2.7,Lysate_009
